,term,variable,value,p,padj
208,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
209,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
210,KEGG_MM_GLUTATHIONE_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
211,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
212,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
213,KEGG_MM_OTHER_GLYCAN_DEGRADATION,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
214,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
215,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
216,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
217,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
218,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
219,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
220,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
221,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
222,KEGG_MM_GLYCEROLIPID_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
223,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
224,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
225,KEGG_MM_ETHER_LIPID_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
226,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
227,KEGG_MM_LINOLEIC_ACID_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
228,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
229,KEGG_MM_SPHINGOLIPID_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
230,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
231,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
232,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
233,KEGG_MM_PYRUVATE_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
234,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
235,KEGG_MM_PROPANOATE_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
236,KEGG_MM_BUTANOATE_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
237,KEGG_MM_THIAMINE_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
238,KEGG_MM_RIBOFLAVIN_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
239,KEGG_MM_VITAMIN_B6_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
240,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
241,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
242,KEGG_MM_BIOTIN_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
243,KEGG_MM_LIPOIC_ACID_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
244,KEGG_MM_FOLATE_BIOSYNTHESIS,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
245,KEGG_MM_RETINOL_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
246,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
247,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
248,KEGG_MM_SULFUR_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
249,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
250,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
251,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
252,KEGG_MM_METABOLIC_PATHWAYS,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
253,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
254,KEGG_MM_RNA_DEGRADATION,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
255,KEGG_MM_HIF-1_SIGNALING_PATHWAY,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
256,KEGG_MM_MTOR_SIGNALING_PATHWAY,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
257,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
258,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
259,KEGG_MM_INSULIN_SIGNALING_PATHWAY,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
260,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,5BC_diffexpr-nonnaive-cluster3,1.0,1.0,1.0
261,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,5BD_diffexpr-nonnaive-cluster4,0.021219017902120812,0.021219017902120812,0.0385863988913154
262,KEGG_MM_CITRATE_CYCLE,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
263,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
264,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
265,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,0.06679862880805064,0.06679862880805064,0.1220089872040969
266,KEGG_MM_GALACTOSE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
267,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
268,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
269,KEGG_MM_FATTY_ACID_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
270,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
271,KEGG_MM_STEROID_BIOSYNTHESIS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
272,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
273,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
274,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
275,KEGG_MM_PURINE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,0.2600002470059046,0.2600002470059046,0.45431332801348867
276,KEGG_MM_CAFFEINE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
277,KEGG_MM_PYRIMIDINE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,0.012141955765984909,0.012141955765984909,0.021261284831751118
278,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
279,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,0.2269548837017326,0.2269548837017326,0.3982552258587729
280,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,0.3262322523224913,0.3262322523224913,0.5730732338884996
281,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
282,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
283,KEGG_MM_LYSINE_BIOSYNTHESIS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
284,KEGG_MM_LYSINE_DEGRADATION,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
285,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
286,KEGG_MM_HISTIDINE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
287,KEGG_MM_TYROSINE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
288,KEGG_MM_PHENYLALANINE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
289,KEGG_MM_TRYPTOPHAN_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
290,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
291,KEGG_MM_BETA-ALANINE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
292,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
293,KEGG_MM_SELENOCOMPOUND_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
294,KEGG_MM_CYANOAMINO_ACID_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
295,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
296,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
297,KEGG_MM_GLUTATHIONE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,0.01157755466963154,0.01157755466963154,0.021946901225803825
298,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
299,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
300,KEGG_MM_OTHER_GLYCAN_DEGRADATION,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
301,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
302,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
303,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,5BD_diffexpr-nonnaive-cluster4,0.48834954039673806,0.48834954039673806,0.9343076276340371
304,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
305,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
306,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
307,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
308,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
309,KEGG_MM_GLYCEROLIPID_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
310,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,0.4970836328789771,0.4970836328789771,0.9587855836043747
311,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
312,KEGG_MM_ETHER_LIPID_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
313,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
314,KEGG_MM_LINOLEIC_ACID_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
315,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
316,KEGG_MM_SPHINGOLIPID_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
317,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
318,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
319,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
320,KEGG_MM_PYRUVATE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,0.4026386942542168,0.4026386942542168,0.7395130684469116
321,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
322,KEGG_MM_PROPANOATE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,0.33771497646394893,0.33771497646394893,0.6216512874108102
323,KEGG_MM_BUTANOATE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
324,KEGG_MM_THIAMINE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
325,KEGG_MM_RIBOFLAVIN_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
326,KEGG_MM_VITAMIN_B6_METABOLISM,5BD_diffexpr-nonnaive-cluster4,0.0663054939735326,0.0663054939735326,0.12259841335374651
327,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
328,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
329,KEGG_MM_BIOTIN_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
330,KEGG_MM_LIPOIC_ACID_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
331,KEGG_MM_FOLATE_BIOSYNTHESIS,5BD_diffexpr-nonnaive-cluster4,0.1430734750680717,0.1430734750680717,0.2657308475140702
332,KEGG_MM_RETINOL_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
333,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
334,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
335,KEGG_MM_SULFUR_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
336,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
337,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,5BD_diffexpr-nonnaive-cluster4,0.1999431967635065,0.1999431967635065,0.37429909881095835
338,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
339,KEGG_MM_METABOLIC_PATHWAYS,5BD_diffexpr-nonnaive-cluster4,0.6325981713243689,0.6325981713243689,1.0
340,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
341,KEGG_MM_RNA_DEGRADATION,5BD_diffexpr-nonnaive-cluster4,0.6674922919612509,0.6674922919612509,1.0
342,KEGG_MM_HIF-1_SIGNALING_PATHWAY,5BD_diffexpr-nonnaive-cluster4,0.3032944662266588,0.3032944662266588,0.5639434788218977
343,KEGG_MM_MTOR_SIGNALING_PATHWAY,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
344,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,5BD_diffexpr-nonnaive-cluster4,0.2442065330788131,0.2442065330788131,0.42269465882646917
345,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BD_diffexpr-nonnaive-cluster4,0.11330168929035796,0.11330168929035796,0.19570291786516375
346,KEGG_MM_INSULIN_SIGNALING_PATHWAY,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
347,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,5BD_diffexpr-nonnaive-cluster4,1.0,1.0,1.0
348,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
349,KEGG_MM_CITRATE_CYCLE,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
350,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
351,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
352,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
353,KEGG_MM_GALACTOSE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
354,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
355,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
356,KEGG_MM_FATTY_ACID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
357,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
358,KEGG_MM_STEROID_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
359,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
360,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
361,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
362,KEGG_MM_PURINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
363,KEGG_MM_CAFFEINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
364,KEGG_MM_PYRIMIDINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
365,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
366,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
367,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
368,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
369,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
370,KEGG_MM_LYSINE_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
371,KEGG_MM_LYSINE_DEGRADATION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
372,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
373,KEGG_MM_HISTIDINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
374,KEGG_MM_TYROSINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
375,KEGG_MM_PHENYLALANINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
376,KEGG_MM_TRYPTOPHAN_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
377,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
378,KEGG_MM_BETA-ALANINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
379,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
380,KEGG_MM_SELENOCOMPOUND_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
381,KEGG_MM_CYANOAMINO_ACID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
382,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
383,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
384,KEGG_MM_GLUTATHIONE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
385,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
386,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
387,KEGG_MM_OTHER_GLYCAN_DEGRADATION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
388,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
389,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
390,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
391,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
392,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
393,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
394,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
395,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
396,KEGG_MM_GLYCEROLIPID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
397,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
398,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
399,KEGG_MM_ETHER_LIPID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
400,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
401,KEGG_MM_LINOLEIC_ACID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
402,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
403,KEGG_MM_SPHINGOLIPID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
404,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
405,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
406,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
407,KEGG_MM_PYRUVATE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
408,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
409,KEGG_MM_PROPANOATE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
