,term,variable,value,p,padj
542,KEGG_MM_CORTISOL_SYNTHESIS_AND_SECRETION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
543,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
544,KEGG_MM_D-AMINO_ACID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
545,KEGG_MM_ESTROGEN_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
546,KEGG_MM_ETHER_LIPID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
547,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
548,KEGG_MM_FATTY_ACID_DEGRADATION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
549,KEGG_MM_FATTY_ACID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
550,KEGG_MM_FOLATE_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
551,KEGG_MM_FOXO_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
552,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
553,KEGG_MM_GALACTOSE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
554,KEGG_MM_GLUCAGON_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
555,KEGG_MM_GLUTATHIONE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
556,KEGG_MM_GLYCEROLIPID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
557,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
558,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
559,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
560,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE_DERMATAN_SULFATE,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
561,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
562,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
563,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
564,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
565,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_AND_ISOGLOBO_SERIES,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
566,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
567,KEGG_MM_GLYCOSYLPHOSPHATIDYLINOSITOL_(GPI)-ANCHOR_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
568,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
569,KEGG_MM_GROWTH_HORMONE_SYNTHESIS_SECRETION_AND_ACTION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
570,KEGG_MM_HIF-1_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
571,KEGG_MM_HIPPO_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
572,KEGG_MM_HISTIDINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
573,KEGG_MM_IL-17_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
574,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
575,KEGG_MM_INSULIN_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
576,KEGG_MM_JAK-STAT_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
577,KEGG_MM_LINOLEIC_ACID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
578,KEGG_MM_LIPOIC_ACID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
579,KEGG_MM_LONGEVITY_REGULATING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
580,KEGG_MM_LYSINE_DEGRADATION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
581,KEGG_MM_MANNOSE_TYPE_O-GLYCAN_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
582,KEGG_MM_METABOLIC_PATHWAYS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
583,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
584,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
585,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
586,KEGG_MM_NF-KAPPA_B_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
587,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
588,KEGG_MM_NEOMYCIN_KANAMYCIN_AND_GENTAMICIN_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
589,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
590,KEGG_MM_NITROGEN_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
591,KEGG_MM_NUCLEOTIDE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
592,KEGG_MM_OTHER_GLYCAN_DEGRADATION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
593,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
594,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
595,KEGG_MM_OXYTOCIN_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
596,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
597,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
598,KEGG_MM_PARATHYROID_HORMONE_SYNTHESIS_SECRETION_AND_ACTION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
599,KEGG_MM_PATHWAYS_OF_NEURODEGENERATION_MULTIPLE_DISEASES,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
600,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
601,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
602,KEGG_MM_PHENYLALANINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
603,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
604,KEGG_MM_PHOSPHOLIPASE_D_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
605,KEGG_MM_PHOSPHONATE_AND_PHOSPHINATE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
606,KEGG_MM_PORPHYRIN_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
607,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
608,KEGG_MM_PROLACTIN_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
609,KEGG_MM_PROPANOATE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
610,KEGG_MM_PURINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
611,KEGG_MM_PYRIMIDINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
612,KEGG_MM_PYRUVATE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
613,KEGG_MM_RNA_DEGRADATION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
614,KEGG_MM_RAP1_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
615,KEGG_MM_RAS_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
616,KEGG_MM_RETINOL_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
617,KEGG_MM_RIBOFLAVIN_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
618,KEGG_MM_SELENOCOMPOUND_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
619,KEGG_MM_SPHINGOLIPID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
620,KEGG_MM_SPHINGOLIPID_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
621,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
622,KEGG_MM_STEROID_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
623,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
624,KEGG_MM_SULFUR_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
625,KEGG_MM_TGF-BETA_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
626,KEGG_MM_TNF_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
627,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
628,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
629,KEGG_MM_THIAMINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
630,KEGG_MM_THYROID_HORMONE_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
631,KEGG_MM_THYROID_HORMONE_SYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
632,KEGG_MM_TOLL-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
633,KEGG_MM_TRYPTOPHAN_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
634,KEGG_MM_TYROSINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
635,KEGG_MM_UBIQUINONE_AND_OTHER_TERPENOID-QUINONE_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
636,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
637,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
638,KEGG_MM_VARIOUS_TYPES_OF_N-GLYCAN_BIOSYNTHESIS,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
639,KEGG_MM_VITAMIN_B6_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
640,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
641,KEGG_MM_BETA-ALANINE_METABOLISM,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
642,KEGG_MM_CAMP_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
643,KEGG_MM_CGMP-PKG_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
644,KEGG_MM_MTOR_SIGNALING_PATHWAY,5BE_diffexpr-nonnaive-cluster5,1.0,1.0,1.0
645,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
646,KEGG_MM_AGE-RAGE_SIGNALING_PATHWAY_IN_DIABETIC_COMPLICATIONS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
647,KEGG_MM_AMPK_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
648,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
649,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
650,KEGG_MM_ALDOSTERONE_SYNTHESIS_AND_SECRETION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
651,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
652,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
653,KEGG_MM_APELIN_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
654,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
655,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
656,KEGG_MM_ARGININE_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
657,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
658,KEGG_MM_BIOSYNTHESIS_OF_AMINO_ACIDS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
659,KEGG_MM_BIOSYNTHESIS_OF_COFACTORS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
660,KEGG_MM_BIOSYNTHESIS_OF_NUCLEOTIDE_SUGARS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
661,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
662,KEGG_MM_BIOTIN_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
663,KEGG_MM_BUTANOATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
664,KEGG_MM_C-TYPE_LECTIN_RECEPTOR_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,0.1888739800294846,0.1888739800294846,0.3053628793220757
665,KEGG_MM_CAFFEINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
666,KEGG_MM_CARBON_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
667,KEGG_MM_CENTRAL_CARBON_METABOLISM_IN_CANCER,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
668,KEGG_MM_CHOLESTEROL_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
669,KEGG_MM_CHOLINE_METABOLISM_IN_CANCER,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
670,KEGG_MM_CITRATE_CYCLE_(TCA_CYCLE),5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
671,KEGG_MM_CORTISOL_SYNTHESIS_AND_SECRETION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
672,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
673,KEGG_MM_D-AMINO_ACID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
674,KEGG_MM_ESTROGEN_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
675,KEGG_MM_ETHER_LIPID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
676,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
677,KEGG_MM_FATTY_ACID_DEGRADATION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
678,KEGG_MM_FATTY_ACID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
679,KEGG_MM_FOLATE_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
680,KEGG_MM_FOXO_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,0.2389420915714421,0.2389420915714421,0.4084010226231552
681,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
682,KEGG_MM_GALACTOSE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
683,KEGG_MM_GLUCAGON_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
684,KEGG_MM_GLUTATHIONE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,0.0992155026703354,0.0992155026703354,0.1700539839475469
685,KEGG_MM_GLYCEROLIPID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
686,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
687,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
688,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
689,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE_DERMATAN_SULFATE,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
690,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
691,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
692,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
693,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
694,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_AND_ISOGLOBO_SERIES,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
695,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
696,KEGG_MM_GLYCOSYLPHOSPHATIDYLINOSITOL_(GPI)-ANCHOR_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
697,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
698,KEGG_MM_GROWTH_HORMONE_SYNTHESIS_SECRETION_AND_ACTION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
699,KEGG_MM_HIF-1_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
700,KEGG_MM_HIPPO_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,0.01670682325068655,0.01670682325068655,0.016899886003893
701,KEGG_MM_HISTIDINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
702,KEGG_MM_IL-17_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
703,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
704,KEGG_MM_INSULIN_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
705,KEGG_MM_JAK-STAT_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
706,KEGG_MM_LINOLEIC_ACID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
707,KEGG_MM_LIPOIC_ACID_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
708,KEGG_MM_LONGEVITY_REGULATING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
709,KEGG_MM_LYSINE_DEGRADATION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
710,KEGG_MM_MANNOSE_TYPE_O-GLYCAN_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
711,KEGG_MM_METABOLIC_PATHWAYS,5BF_diffexpr-nonnaive-cluster6,0.9406523446651928,0.9406523446651928,1.0
712,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
713,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
714,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
715,KEGG_MM_NF-KAPPA_B_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
716,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,0.3084798625442944,0.3084798625442944,0.31281925655608833
717,KEGG_MM_NEOMYCIN_KANAMYCIN_AND_GENTAMICIN_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
718,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
719,KEGG_MM_NITROGEN_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
720,KEGG_MM_NUCLEOTIDE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,0.16796675208146078,0.16796675208146078,0.2817840584200276
721,KEGG_MM_OTHER_GLYCAN_DEGRADATION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
722,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
723,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
724,KEGG_MM_OXYTOCIN_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,0.1940208111027495,0.1940208111027495,0.32284114596934077
725,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
726,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
727,KEGG_MM_PARATHYROID_HORMONE_SYNTHESIS_SECRETION_AND_ACTION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
728,KEGG_MM_PATHWAYS_OF_NEURODEGENERATION_MULTIPLE_DISEASES,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
729,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
730,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
731,KEGG_MM_PHENYLALANINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
732,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
733,KEGG_MM_PHOSPHOLIPASE_D_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
734,KEGG_MM_PHOSPHONATE_AND_PHOSPHINATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
735,KEGG_MM_PORPHYRIN_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
736,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
737,KEGG_MM_PROLACTIN_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
738,KEGG_MM_PROPANOATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
739,KEGG_MM_PURINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,0.19658236070863597,0.19658236070863597,0.3341354827301434
740,KEGG_MM_PYRIMIDINE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,0.12179311621959146,0.12179311621959146,0.20502398891086449
741,KEGG_MM_PYRUVATE_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
742,KEGG_MM_RNA_DEGRADATION,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
743,KEGG_MM_RAP1_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,0.22917395420711276,0.22917395420711276,0.31716847078578964
744,KEGG_MM_RAS_SIGNALING_PATHWAY,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
745,KEGG_MM_RETINOL_METABOLISM,5BF_diffexpr-nonnaive-cluster6,1.0,1.0,1.0
